Field_	Motor_	Timestamp_	Sample1_X_	Sample1_Y_	Sample2_X_	Sample2_Y_	Sample_T_
3.499977493E+1	0.000000000E+0	7.855238347E+0	9.678914212E-4	1.579011791E-3	1.522099017E-3	1.866951934E-3	1.755700000E+0
3.499977493E+1	0.000000000E+0	7.902308237E+0	9.674634784E-4	1.580526237E-3	1.522123232E-3	1.867781044E-3	1.755700000E+0
3.499977493E+1	0.000000000E+0	7.941904770E+0	9.669644060E-4	1.581768971E-3	1.522128819E-3	1.868492807E-3	1.755700000E+0
3.499977493E+1	0.000000000E+0	7.996161274E+0	9.661858203E-4	1.583161647E-3	1.522154897E-3	1.869581291E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	8.033044477E+0	9.655144531E-4	1.584050013E-3	1.522223000E-3	1.870444277E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	8.069324837E+0	9.647437255E-4	1.584839541E-3	1.522321021E-3	1.871133572E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	8.115449497E+0	9.636860923E-4	1.585640828E-3	1.522562467E-3	1.872087712E-3	1.755700000E+0
3.499976591E+1	0.000000000E+0	8.151649991E+0	9.628278785E-4	1.586113358E-3	1.522816951E-3	1.872796100E-3	1.755700000E+0
3.499976591E+1	0.000000000E+0	8.202302031E+0	9.613372968E-4	1.586650033E-3	1.523305196E-3	1.873797854E-3	1.755700000E+0
3.499975690E+1	0.000000000E+0	8.249734134E+0	9.602000937E-4	1.586866216E-3	1.523692976E-3	1.874494250E-3	1.755700000E+0
3.499974789E+1	0.000000000E+0	8.302991647E+0	9.588885005E-4	1.586943632E-3	1.524220686E-3	1.875380985E-3	1.755700000E+0
3.499974789E+1	0.000000000E+0	8.341267862E+0	9.579161415E-4	1.586895203E-3	1.524551888E-3	1.875950606E-3	1.755700000E+0
3.499975690E+1	0.000000000E+0	8.385306172E+0	9.569680551E-4	1.586765866E-3	1.524917781E-3	1.876561437E-3	1.755700000E+0
3.499976591E+1	0.000000000E+0	8.422545653E+0	9.561884217E-4	1.586598577E-3	1.525226398E-3	1.877071103E-3	1.755700000E+0
3.499977493E+1	0.000000000E+0	8.466945276E+0	9.553215932E-4	1.586342696E-3	1.525538508E-3	1.877597999E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	8.503920603E+0	9.547678637E-4	1.586133149E-3	1.525774598E-3	1.878003008E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	8.536971449E+0	9.543068008E-4	1.585921273E-3	1.525982400E-3	1.878407667E-3	1.755700000E+0
3.499977493E+1	0.000000000E+0	8.573956699E+0	9.539409657E-4	1.585715567E-3	1.526157721E-3	1.878793817E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	8.611251911E+0	9.536461439E-4	1.585499849E-3	1.526319538E-3	1.879226416E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	8.654571303E+0	9.534587734E-4	1.585287158E-3	1.526418142E-3	1.879578340E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	8.702745456E+0	9.534058045E-4	1.585060731E-3	1.526542474E-3	1.880082418E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	8.741691059E+0	9.534745477E-4	1.584909507E-3	1.526618376E-3	1.880486147E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	8.783862529E+0	9.536382859E-4	1.584751415E-3	1.526691252E-3	1.880862634E-3	1.755700000E+0
3.499979296E+1	0.000000000E+0	8.822520057E+0	9.539102321E-4	1.584571088E-3	1.526757609E-3	1.881190343E-3	1.755700000E+0
3.499979296E+1	0.000000000E+0	8.860295177E+0	9.542015032E-4	1.584404032E-3	1.526841544E-3	1.881513745E-3	1.755700000E+0
3.499979296E+1	0.000000000E+0	8.902672732E+0	9.546780493E-4	1.584135462E-3	1.526998007E-3	1.881864504E-3	1.755700000E+0
3.499979296E+1	0.000000000E+0	8.942728843E+0	9.551066905E-4	1.583880396E-3	1.527194399E-3	1.882160083E-3	1.755700000E+0
3.499977493E+1	0.000000000E+0	9.001359816E+0	9.559093742E-4	1.583348494E-3	1.527639572E-3	1.882574987E-3	1.755700000E+0
3.499977493E+1	0.000000000E+0	9.043370661E+0	9.564755019E-4	1.582928468E-3	1.528030727E-3	1.882851124E-3	1.755700000E+0
3.499975690E+1	0.000000000E+0	9.081570226E+0	9.570941329E-4	1.582430443E-3	1.528515830E-3	1.883134944E-3	1.755700000E+0
3.499976591E+1	0.000000000E+0	9.122262598E+0	9.577496676E-4	1.581864431E-3	1.528999186E-3	1.883411664E-3	1.755700000E+0
3.499976591E+1	0.000000000E+0	9.158775846E+0	9.584382642E-4	1.581236371E-3	1.529571950E-3	1.883738791E-3	1.755700000E+0
3.499975690E+1	0.000000000E+0	9.202530441E+0	9.592152783E-4	1.580497832E-3	1.530180220E-3	1.884108409E-3	1.755700000E+0
3.499976591E+1	0.000000000E+0	9.241893062E+0	9.599078912E-4	1.579824020E-3	1.530742855E-3	1.884487225E-3	1.755700000E+0
3.499975690E+1	0.000000000E+0	9.277457284E+0	9.605805390E-4	1.579163480E-3	1.531271846E-3	1.884865458E-3	1.755700000E+0
3.499975690E+1	0.000000000E+0	9.313843726E+0	9.613349102E-4	1.578425989E-3	1.531804912E-3	1.885286416E-3	1.755700000E+0
3.499976591E+1	0.000000000E+0	9.350641358E+0	9.620041237E-4	1.577782561E-3	1.532280585E-3	1.885704813E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	9.403512822E+0	9.630385321E-4	1.576829352E-3	1.532831346E-3	1.886316459E-3	1.755700000E+0
3.499977493E+1	0.000000000E+0	9.442116519E+0	9.636000614E-4	1.576345880E-3	1.533027156E-3	1.886664191E-3	1.755700000E+0
3.499977493E+1	0.000000000E+0	9.474948922E+0	9.641582146E-4	1.575901522E-3	1.533137052E-3	1.887028571E-3	1.755700000E+0
3.499977493E+1	0.000000000E+0	9.511373744E+0	9.646892431E-4	1.575530972E-3	1.533127972E-3	1.887347666E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	9.549354800E+0	9.651458822E-4	1.575281611E-3	1.533000264E-3	1.887618215E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	9.602902123E+0	9.655900649E-4	1.575178583E-3	1.532744267E-3	1.887802035E-3	1.755700000E+0
3.499979296E+1	0.000000000E+0	9.638682191E+0	9.657877963E-4	1.575282193E-3	1.532491413E-3	1.887806458E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	9.674981008E+0	9.658622439E-4	1.575523755E-3	1.532218070E-3	1.887676190E-3	1.755700000E+0
3.499980197E+1	0.000000000E+0	9.713665342E+0	9.658212657E-4	1.575927832E-3	1.531910151E-3	1.887410996E-3	1.755700000E+0
3.499979296E+1	0.000000000E+0	9.751041184E+0	9.656423936E-4	1.576526323E-3	1.531579183E-3	1.887009596E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	9.803431981E+0	9.651941364E-4	1.577577204E-3	1.531087561E-3	1.886230195E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	9.841087167E+0	9.647470433E-4	1.578471274E-3	1.530699898E-3	1.885494683E-3	1.755700000E+0
3.499979296E+1	0.000000000E+0	9.878055922E+0	9.641926736E-4	1.579497708E-3	1.530355425E-3	1.884732046E-3	1.755700000E+0
3.499979296E+1	0.000000000E+0	9.914321981E+0	9.636158939E-4	1.580515178E-3	1.529962407E-3	1.883780467E-3	1.755700000E+0
3.499979296E+1	0.000000000E+0	9.953479455E+0	9.628960979E-4	1.581746270E-3	1.529641915E-3	1.882900717E-3	1.755700000E+0
3.499979296E+1	0.000000000E+0	1.000286664E+1	9.619141929E-4	1.583395060E-3	1.529181842E-3	1.881355187E-3	1.755700000E+0
3.499980197E+1	0.000000000E+0	1.003920808E+1	9.612297872E-4	1.584542450E-3	1.528946683E-3	1.880349358E-3	1.755700000E+0
3.499980197E+1	0.000000000E+0	1.007284929E+1	9.605677333E-4	1.585665625E-3	1.528764027E-3	1.879243646E-3	1.755700000E+0
3.499980197E+1	0.000000000E+0	1.010855365E+1	9.599906043E-4	1.586667728E-3	1.528661349E-3	1.878225477E-3	1.755700000E+0
3.499981099E+1	0.000000000E+0	1.014257533E+1	9.593942668E-4	1.587745268E-3	1.528626657E-3	1.877080184E-3	1.755700000E+0
3.499981099E+1	0.000000000E+0	1.017812157E+1	9.589200490E-4	1.588659594E-3	1.528701163E-3	1.875908463E-3	1.755700000E+0
3.499981099E+1	0.000000000E+0	1.021917946E+1	9.585111984E-4	1.589534804E-3	1.528838533E-3	1.874987851E-3	1.755700000E+0
3.499980197E+1	0.000000000E+0	1.025461351E+1	9.582345956E-4	1.590249245E-3	1.529049594E-3	1.874141977E-3	1.755700000E+0
3.499981099E+1	0.000000000E+0	1.030280000E+1	9.580723126E-4	1.590920962E-3	1.529456233E-3	1.873112284E-3	1.755700000E+0
3.499982902E+1	0.000000000E+0	1.033920149E+1	9.580915794E-4	1.591295004E-3	1.529845526E-3	1.872380730E-3	1.755700000E+0
3.499982902E+1	0.000000000E+0	1.037506951E+1	9.582122439E-4	1.591471489E-3	1.530263224E-3	1.871742425E-3	1.755700000E+0
3.499982902E+1	0.000000000E+0	1.040932304E+1	9.584385552E-4	1.591528067E-3	1.530722831E-3	1.871120185E-3	1.755700000E+0
3.499982902E+1	0.000000000E+0	1.044638110E+1	9.587525274E-4	1.591453329E-3	1.531118294E-3	1.870614127E-3	1.755700000E+0
3.499983803E+1	0.000000000E+0	1.048021592E+1	9.591374546E-4	1.591257751E-3	1.531627611E-3	1.870010397E-3	1.755700000E+0
3.499983803E+1	0.000000000E+0	1.051821195E+1	9.596266318E-4	1.590912347E-3	1.532095950E-3	1.869474305E-3	1.755700000E+0
3.499983803E+1	0.000000000E+0	1.055509673E+1	9.601165657E-4	1.590484520E-3	1.532612950E-3	1.868890831E-3	1.755700000E+0
3.499982000E+1	0.000000000E+0	1.060304268E+1	9.607599350E-4	1.589803607E-3	1.533155562E-3	1.868265565E-3	1.755700000E+0
3.499982000E+1	0.000000000E+0	1.064121278E+1	9.612276335E-4	1.589203486E-3	1.533615054E-3	1.867652754E-3	1.755700000E+0
3.499981099E+1	0.000000000E+0	1.070299536E+1	9.619059856E-4	1.588035840E-3	1.534199691E-3	1.866640756E-3	1.755700000E+0
3.499981099E+1	0.000000000E+0	1.075260769E+1	9.621776990E-4	1.587271690E-3	1.534464886E-3	1.865972998E-3	1.755700000E+0
3.499982000E+1	0.000000000E+0	1.080301929E+1	9.622962680E-4	1.586364582E-3	1.534718205E-3	1.864998718E-3	1.755700000E+0
3.499981099E+1	0.000000000E+0	1.084182192E+1	9.622351499E-4	1.585777034E-3	1.534801093E-3	1.864349819E-3	1.755700000E+0
3.499980197E+1	0.000000000E+0	1.087546328E+1	9.620583733E-4	1.585212303E-3	1.534832641E-3	1.863571466E-3	1.755700000E+0
3.499980197E+1	0.000000000E+0	1.090923728E+1	9.617922478E-4	1.584709389E-3	1.534779090E-3	1.862779492E-3	1.755700000E+0
3.499980197E+1	0.000000000E+0	1.094712802E+1	9.613523143E-4	1.584134414E-3	1.534656971E-3	1.861980185E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	1.100235686E+1	9.605489322E-4	1.583378180E-3	1.534383511E-3	1.860870048E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	1.103799260E+1	9.599132463E-4	1.582895289E-3	1.534128794E-3	1.860099379E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	1.107801219E+1	9.592272691E-4	1.582427765E-3	1.533873961E-3	1.859448850E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	1.111153558E+1	9.585481021E-4	1.581991324E-3	1.533564879E-3	1.858827425E-3	1.755700000E+0
3.499979296E+1	0.000000000E+0	1.115652433E+1	9.576383163E-4	1.581414254E-3	1.533285598E-3	1.858364558E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	1.120364496E+1	9.568441310E-4	1.580888173E-3	1.532926573E-3	1.857921132E-3	1.755700000E+0
3.499976591E+1	0.000000000E+0	1.124067590E+1	9.562786436E-4	1.580478507E-3	1.532649621E-3	1.857680385E-3	1.755700000E+0
3.499976591E+1	0.000000000E+0	1.127460935E+1	9.557947051E-4	1.580080949E-3	1.532343565E-3	1.857525785E-3	1.755700000E+0
3.499976591E+1	0.000000000E+0	1.131499782E+1	9.553575073E-4	1.579642296E-3	1.532023773E-3	1.857485157E-3	1.755700000E+0
3.499976591E+1	0.000000000E+0	1.135364608E+1	9.550754330E-4	1.579241129E-3	1.531770220E-3	1.857533702E-3	1.755700000E+0
3.499976591E+1	0.000000000E+0	1.140297721E+1	9.549609967E-4	1.578830997E-3	1.531421905E-3	1.857732772E-3	1.755700000E+0
3.499975690E+1	0.000000000E+0	1.144176050E+1	9.550513933E-4	1.578578726E-3	1.531186979E-3	1.857938711E-3	1.755700000E+0
3.499975690E+1	0.000000000E+0	1.148322514E+1	9.553647833E-4	1.578391180E-3	1.530982321E-3	1.858187257E-3	1.755700000E+0
3.499975690E+1	0.000000000E+0	1.152888187E+1	9.557901067E-4	1.578346361E-3	1.530851703E-3	1.858376782E-3	1.755700000E+0
3.499975690E+1	0.000000000E+0	1.156707770E+1	9.562698542E-4	1.578403986E-3	1.530776848E-3	1.858527423E-3	1.755700000E+0
3.499974789E+1	0.000000000E+0	1.160455592E+1	9.569217800E-4	1.578591997E-3	1.530724927E-3	1.858646981E-3	1.755700000E+0
3.499974789E+1	0.000000000E+0	1.164358099E+1	9.577735909E-4	1.578977681E-3	1.530717593E-3	1.858714153E-3	1.755700000E+0
3.499974789E+1	0.000000000E+0	1.170340431E+1	9.589038673E-4	1.579702483E-3	1.530761248E-3	1.858734759E-3	1.755700000E+0
3.499974789E+1	0.000000000E+0	1.174090824E+1	9.596486925E-4	1.580314012E-3	1.530829468E-3	1.858722535E-3	1.755700000E+0
3.499974789E+1	0.000000000E+0	1.178039294E+1	9.605357773E-4	1.581198885E-3	1.530919457E-3	1.858729287E-3	1.755700000E+0
3.499975690E+1	0.000000000E+0	1.182039755E+1	9.613142465E-4	1.582145691E-3	1.531019923E-3	1.858763979E-3	1.755700000E+0
3.499977493E+1	0.000000000E+0	1.185810748E+1	9.619882330E-4	1.583132544E-3	1.531146117E-3	1.858849777E-3	1.755700000E+0
3.499977493E+1	0.000000000E+0	1.190342409E+1	9.627402178E-4	1.584494952E-3	1.531343325E-3	1.859073411E-3	1.755700000E+0
3.499977493E+1	0.000000000E+0	1.194298197E+1	9.632503497E-4	1.585662598E-3	1.531521091E-3	1.859321375E-3	1.755700000E+0
3.499976591E+1	0.000000000E+0	1.198098198E+1	9.636980831E-4	1.586973667E-3	1.531717950E-3	1.859676908E-3	1.755700000E+0
3.499976591E+1	0.000000000E+0	1.202099086E+1	9.640153148E-4	1.588220359E-3	1.531892689E-3	1.860075747E-3	1.755700000E+0
3.499977493E+1	0.000000000E+0	1.205699519E+1	9.642203222E-4	1.589351450E-3	1.532049500E-3	1.860513934E-3	1.755700000E+0
3.499976591E+1	0.000000000E+0	1.210341035E+1	9.643830126E-4	1.590926899E-3	1.532208640E-3	1.861270634E-3	1.755700000E+0
3.499976591E+1	0.000000000E+0	1.214494095E+1	9.644152597E-4	1.592071494E-3	1.532259514E-3	1.861907775E-3	1.755700000E+0
3.499977493E+1	0.000000000E+0	1.220310201E+1	9.643465746E-4	1.593590481E-3	1.532146591E-3	1.862956560E-3	1.755700000E+0
3.499976591E+1	0.000000000E+0	1.224806886E+1	9.642271325E-4	1.594587229E-3	1.531942631E-3	1.863681013E-3	1.755700000E+0
3.499974789E+1	0.000000000E+0	1.230459097E+1	9.640413919E-4	1.595549053E-3	1.531473361E-3	1.864726073E-3	1.755700000E+0
3.499975690E+1	0.000000000E+0	1.234878326E+1	9.638869669E-4	1.596091199E-3	1.531027025E-3	1.865505706E-3	1.755700000E+0
3.499974789E+1	0.000000000E+0	1.240280053E+1	9.637090261E-4	1.596477348E-3	1.530316309E-3	1.866568462E-3	1.755700000E+0
3.499974789E+1	0.000000000E+0	1.243835325E+1	9.636137402E-4	1.596550806E-3	1.529790461E-3	1.867301529E-3	1.755700000E+0
3.499974789E+1	0.000000000E+0	1.247498845E+1	9.635211900E-4	1.596477465E-3	1.529206755E-3	1.868115156E-3	1.755700000E+0
3.499973887E+1	0.000000000E+0	1.251246575E+1	9.634509333E-4	1.596265589E-3	1.528607332E-3	1.868965919E-3	1.755700000E+0
3.499972986E+1	0.000000000E+0	1.255058590E+1	9.633812588E-4	1.595852082E-3	1.527961460E-3	1.869964995E-3	1.755700000E+0
3.499972084E+1	0.000000000E+0	1.260371433E+1	9.632940637E-4	1.595065463E-3	1.527187065E-3	1.871267217E-3	1.755700000E+0
3.499972084E+1	0.000000000E+0	1.264189179E+1	9.632159490E-4	1.594323665E-3	1.526650274E-3	1.872255932E-3	1.755700000E+0
3.499973887E+1	0.000000000E+0	1.267898993E+1	9.631184512E-4	1.593522727E-3	1.526099513E-3	1.873336849E-3	1.755700000E+0
3.499973887E+1	0.000000000E+0	1.272050427E+1	9.629597771E-4	1.592494314E-3	1.525580068E-3	1.874377718E-3	1.755700000E+0
3.499973887E+1	0.000000000E+0	1.275978103E+1	9.627787513E-4	1.591581269E-3	1.525125350E-3	1.875283662E-3	1.755700000E+0
3.499974789E+1	0.000000000E+0	1.280410239E+1	9.624516242E-4	1.590317115E-3	1.524542226E-3	1.876332681E-3	1.755700000E+0
3.499972986E+1	0.000000000E+0	1.284380312E+1	9.621033678E-4	1.589279738E-3	1.523963641E-3	1.877271221E-3	1.755700000E+0
3.499972084E+1	0.000000000E+0	1.290378225E+1	9.613428265E-4	1.587597071E-3	1.523153158E-3	1.878408948E-3	1.755700000E+0
3.499971183E+1	0.000000000E+0	1.294012609E+1	9.608049295E-4	1.586692873E-3	1.522605657E-3	1.879101503E-3	1.755700000E+0
3.499971183E+1	0.000000000E+0	1.297807700E+1	9.601122583E-4	1.585748163E-3	1.522027538E-3	1.879749121E-3	1.755700000E+0
3.499971183E+1	0.000000000E+0	1.301718290E+1	9.593429277E-4	1.584904268E-3	1.521459431E-3	1.880250638E-3	1.755700000E+0
3.499971183E+1	0.000000000E+0	1.305492712E+1	9.585082880E-4	1.584167941E-3	1.520949299E-3	1.880563563E-3	1.755700000E+0
3.499971183E+1	0.000000000E+0	1.310343403E+1	9.573735297E-4	1.583388075E-3	1.520176302E-3	1.880746684E-3	1.755700000E+0
3.499972084E+1	0.000000000E+0	1.314213274E+1	9.562991909E-4	1.582827186E-3	1.519514015E-3	1.880652620E-3	1.755700000E+0
3.499971183E+1	0.000000000E+0	1.320192431E+1	9.543895721E-4	1.582136378E-3	1.518439502E-3	1.880088588E-3	1.755700000E+0
3.499971183E+1	0.000000000E+0	1.325203709E+1	9.531107498E-4	1.581831486E-3	1.517792349E-3	1.879532472E-3	1.755700000E+0
3.499971183E+1	0.000000000E+0	1.330373796E+1	9.515788406E-4	1.581577351E-3	1.517021912E-3	1.878673444E-3	1.755700000E+0
3.499970281E+1	0.000000000E+0	1.334321673E+1	9.504033951E-4	1.581435208E-3	1.516471151E-3	1.877924660E-3	1.755700000E+0
3.499970281E+1	0.000000000E+0	1.338090360E+1	9.491990786E-4	1.581314136E-3	1.515946351E-3	1.877139206E-3	1.755700000E+0
3.499971183E+1	0.000000000E+0	1.342211895E+1	9.479483706E-4	1.581193414E-3	1.515468466E-3	1.876355847E-3	1.755700000E+0
3.499971183E+1	0.000000000E+0	1.345892691E+1	9.468819480E-4	1.581078395E-3	1.514994772E-3	1.875560731E-3	1.755700000E+0
3.499972986E+1	0.000000000E+0	1.350337698E+1	9.455870604E-4	1.580904354E-3	1.514617819E-3	1.874920097E-3	1.755700000E+0
3.499973887E+1	0.000000000E+0	1.353741488E+1	9.445829201E-4	1.580730663E-3	1.514241914E-3	1.874252572E-3	1.755700000E+0
3.499974789E+1	0.000000000E+0	1.357692862E+1	9.434681851E-4	1.580483629E-3	1.513952971E-3	1.873719506E-3	1.755700000E+0
3.499974789E+1	0.000000000E+0	1.361287851E+1	9.424646851E-4	1.580200507E-3	1.513727009E-3	1.873218338E-3	1.755700000E+0
3.499974789E+1	0.000000000E+0	1.365508113E+1	9.413500666E-4	1.579799340E-3	1.513606869E-3	1.872844412E-3	1.755700000E+0
3.499974789E+1	0.000000000E+0	1.370326423E+1	9.402928990E-4	1.579307602E-3	1.513582421E-3	1.872518798E-3	1.755700000E+0
3.499973887E+1	0.000000000E+0	1.373922607E+1	9.395551751E-4	1.578873373E-3	1.513660187E-3	1.872375025E-3	1.755700000E+0
3.499973887E+1	0.000000000E+0	1.377271623E+1	9.389115148E-4	1.578401192E-3	1.513824915E-3	1.872327994E-3	1.755700000E+0
3.499974789E+1	0.000000000E+0	1.380968920E+1	9.383342695E-4	1.577848103E-3	1.514100703E-3	1.872396329E-3	1.755700000E+0
3.499974789E+1	0.000000000E+0	1.384803217E+1	9.379387484E-4	1.577315852E-3	1.514434815E-3	1.872569323E-3	1.755700000E+0
3.499975690E+1	0.000000000E+0	1.390205589E+1	9.376079543E-4	1.576428651E-3	1.515098382E-3	1.873011584E-3	1.755700000E+0
3.499975690E+1	0.000000000E+0	1.394015668E+1	9.376234375E-4	1.575800474E-3	1.515624463E-3	1.873412984E-3	1.755700000E+0
3.499976591E+1	0.000000000E+0	1.397808287E+1	9.378219838E-4	1.575238770E-3	1.516107586E-3	1.873815665E-3	1.755700000E+0
3.499974789E+1	0.000000000E+0	1.401337362E+1	9.382240823E-4	1.574659254E-3	1.516736462E-3	1.874359208E-3	1.755700000E+0
3.499974789E+1	0.000000000E+0	1.405457068E+1	9.388751932E-4	1.574056572E-3	1.517373486E-3	1.874945126E-3	1.755700000E+0
3.499973887E+1	0.000000000E+0	1.410392827E+1	9.400930721E-4	1.573288115E-3	1.518237521E-3	1.875756076E-3	1.755700000E+0
3.499973887E+1	0.000000000E+0	1.414270561E+1	9.413862135E-4	1.572690439E-3	1.519042067E-3	1.876519295E-3	1.755700000E+0
3.499973887E+1	0.000000000E+0	1.420323481E+1	9.434072999E-4	1.571973320E-3	1.520016813E-3	1.877411385E-3	1.755700000E+0
3.499972986E+1	0.000000000E+0	1.424248200E+1	9.448262863E-4	1.571565517E-3	1.520691207E-3	1.878001611E-3	1.755700000E+0
3.499972986E+1	0.000000000E+0	1.427977485E+1	9.464823524E-4	1.571157249E-3	1.521325205E-3	1.878532115E-3	1.755700000E+0
3.499972084E+1	0.000000000E+0	1.431827935E+1	9.482500609E-4	1.570783672E-3	1.522045233E-3	1.879076823E-3	1.755700000E+0
3.499972084E+1	0.000000000E+0	1.436014898E+1	9.500542656E-4	1.570458175E-3	1.522660255E-3	1.879499410E-3	1.755700000E+0
3.499972084E+1	0.000000000E+0	1.440312047E+1	9.521858883E-4	1.570139197E-3	1.523378771E-3	1.879897784E-3	1.755700000E+0
3.499972986E+1	0.000000000E+0	1.444223484E+1	9.539242601E-4	1.569933374E-3	1.524008578E-3	1.880164258E-3	1.755700000E+0
3.499972084E+1	0.000000000E+0	1.447867262E+1	9.554036660E-4	1.569802174E-3	1.524674241E-3	1.880353899E-3	1.755700000E+0
3.499972084E+1	0.000000000E+0	1.451931826E+1	9.569976246E-4	1.569717890E-3	1.525364001E-3	1.880464959E-3	1.755700000E+0
3.499972986E+1	0.000000000E+0	1.455691036E+1	9.582357597E-4	1.569708809E-3	1.526054693E-3	1.880529453E-3	1.755700000E+0
3.499972084E+1	0.000000000E+0	1.460391438E+1	9.597705211E-4	1.569806133E-3	1.527000917E-3	1.880580559E-3	1.755700000E+0
3.499972084E+1	0.000000000E+0	1.464125695E+1	9.606819367E-4	1.569962478E-3	1.527817803E-3	1.880658325E-3	1.755700000E+0
3.499972986E+1	0.000000000E+0	1.468151550E+1	9.614580194E-4	1.570211025E-3	1.528649591E-3	1.880787895E-3	1.755700000E+0
3.499972986E+1	0.000000000E+0	1.472313324E+1	9.620692581E-4	1.570575754E-3	1.529415837E-3	1.880974742E-3	1.755700000E+0
3.499972986E+1	0.000000000E+0	1.476089344E+1	9.624389350E-4	1.571018016E-3	1.530259615E-3	1.881265780E-3	1.755700000E+0
3.499973887E+1	0.000000000E+0	1.480294435E+1	9.625967359E-4	1.571465866E-3	1.531017362E-3	1.881581615E-3	1.755700000E+0
3.499974789E+1	0.000000000E+0	1.484032198E+1	9.626137908E-4	1.572032692E-3	1.531866146E-3	1.881995704E-3	1.755700000E+0
3.499979296E+1	0.000000000E+0	1.487879960E+1	9.624877130E-4	1.572647016E-3	1.532632508E-3	1.882382087E-3	1.755700000E+0
3.499979296E+1	0.000000000E+0	1.491848768E+1	9.622492362E-4	1.573294052E-3	1.533332164E-3	1.882718876E-3	1.755700000E+0
3.499981099E+1	0.000000000E+0	1.495444735E+1	9.619432967E-4	1.573928515E-3	1.534008654E-3	1.883024583E-3	1.755700000E+0
3.499981099E+1	0.000000000E+0	1.500327634E+1	9.613811271E-4	1.574901282E-3	1.534961746E-3	1.883373014E-3	1.755700000E+0
3.499981099E+1	0.000000000E+0	1.504205978E+1	9.609371773E-4	1.575586735E-3	1.535550575E-3	1.883542049E-3	1.755700000E+0
3.499981099E+1	0.000000000E+0	1.507756785E+1	9.603921208E-4	1.576374751E-3	1.536238473E-3	1.883678371E-3	1.755700000E+0
3.499981099E+1	0.000000000E+0	1.512320142E+1	9.599091136E-4	1.577039133E-3	1.536750118E-3	1.883746823E-3	1.755700000E+0
3.499982000E+1	0.000000000E+0	1.515778727E+1	9.595002048E-4	1.577581279E-3	1.537257107E-3	1.883791061E-3	1.755700000E+0
3.499982902E+1	0.000000000E+0	1.520416783E+1	9.589659167E-4	1.578262309E-3	1.537863747E-3	1.883800724E-3	1.755700000E+0
3.499982000E+1	0.000000000E+0	1.523819500E+1	9.585545631E-4	1.578758820E-3	1.538395300E-3	1.883777790E-3	1.755700000E+0
3.499981099E+1	0.000000000E+0	1.528140037E+1	9.581817430E-4	1.579178031E-3	1.538893790E-3	1.883699442E-3	1.755700000E+0
3.499980197E+1	0.000000000E+0	1.532197782E+1	9.578325553E-4	1.579529257E-3	1.539337565E-3	1.883569290E-3	1.755700000E+0
3.499980197E+1	0.000000000E+0	1.536098315E+1	9.575354052E-4	1.579779782E-3	1.539732446E-3	1.883360208E-3	1.755700000E+0
3.499979296E+1	0.000000000E+0	1.540311596E+1	9.572270792E-4	1.579973497E-3	1.540059573E-3	1.883080462E-3	1.755700000E+0
3.499979296E+1	0.000000000E+0	1.544251295E+1	9.569779504E-4	1.580070122E-3	1.540301368E-3	1.882764511E-3	1.755700000E+0
3.499978394E+1	0.000000000E+0	1.548158093E+1	9.567145025E-4	1.580113429E-3	1.540458412E-3	1.882440876E-3	1.755700000E+0
3.499976591E+1	0.000000000E+0	1.552107195E+1	9.564489592E-4	1.580106327E-3	1.540556084E-3	1.882134471E-3	1.755700000E+0
